,method_num,host_num,content_length,url_len,digits,spec_chars,not_alpha_chars,payload_args,c_len,c_digits,c_spec_chars,c_not_alpha_chars,c_payload_args
52748,0,1,34,57,7,8,18,0,34,0,0,2,0
52749,2,1,0,64,6,8,17,0,0,0,0,0,0
52750,2,1,0,108,10,13,29,3,0,0,0,0,0
52751,0,1,51,56,7,8,18,0,51,3,4,10,2
52752,2,1,0,98,13,12,31,3,0,0,0,0,0
52753,0,1,41,56,7,8,18,0,41,6,3,12,2
52754,2,1,0,96,12,11,29,3,0,0,0,0,0
52755,0,1,39,56,7,8,18,0,39,5,2,10,2
52756,2,1,0,64,7,8,19,0,0,0,0,0,0
52757,2,1,0,390,90,44,160,13,0,0,0,0,0
52758,0,1,330,59,7,8,18,0,330,83,35,141,12
52759,2,1,0,372,84,34,140,13,0,0,0,0,0
52760,0,1,312,59,7,8,18,0,312,77,25,121,12
52761,2,1,0,311,51,26,99,13,0,0,0,0,0
52762,0,1,251,59,7,8,18,0,251,44,17,80,12
52763,2,1,0,307,50,24,96,13,0,0,0,0,0
52764,0,1,247,59,7,8,18,0,247,43,15,77,12
52765,2,1,0,63,7,8,19,0,0,0,0,0,0
52766,2,1,0,76,8,9,22,1,0,0,0,0,0
52767,0,1,18,57,7,8,18,0,18,1,0,3,0
52768,2,1,0,49,6,7,18,0,0,0,0,0,0
52769,2,1,0,44,6,7,15,0,0,0,0,0,0
52770,2,1,0,85,7,10,23,0,0,0,0,0,0
52771,2,1,0,345,48,32,105,13,0,0,0,0,0
52772,0,1,286,58,7,8,18,0,286,41,23,86,12
52773,2,1,0,329,49,28,100,13,0,0,0,0,0
52774,0,1,270,58,7,8,18,0,270,42,19,81,12
52775,2,1,0,70,6,10,19,0,0,0,0,0,0
52776,2,1,0,81,7,9,23,0,0,0,0,0,0
52777,2,1,0,132,15,15,41,5,0,0,0,0,0
52778,0,1,74,57,7,8,18,0,74,8,6,22,4
52779,2,1,0,131,15,14,40,5,0,0,0,0,0
52780,0,1,73,57,7,8,18,0,73,8,5,21,4
52781,2,1,0,134,13,16,37,5,0,0,0,0,0
52782,0,1,72,61,7,8,18,0,72,6,7,18,4
52783,2,1,0,128,8,13,29,5,0,0,0,0,0
52784,0,1,66,61,7,8,18,0,66,1,4,10,4
52785,2,1,0,42,7,6,16,0,0,0,0,0,0
52786,2,1,0,130,19,17,47,1,0,0,0,0,0
52787,0,1,72,57,7,8,18,0,72,12,8,28,0
52788,2,1,0,84,9,11,24,1,0,0,0,0,0
52789,0,1,26,57,7,8,18,0,26,2,2,5,0
52790,2,1,0,92,7,9,21,1,0,0,0,0,0
52791,0,1,34,57,7,8,18,0,34,0,0,2,0
52792,2,1,0,32,6,7,15,0,0,0,0,0,0
52793,2,1,0,161,44,16,69,3,0,0,0,0,0
52794,0,1,104,56,7,8,18,0,104,37,7,50,2
52795,2,1,0,98,13,12,31,3,0,0,0,0,0
52796,0,1,41,56,7,8,18,0,41,6,3,12,2
52797,2,1,0,101,12,11,31,3,0,0,0,0,0
52798,0,1,44,56,7,8,18,0,44,5,2,12,2
52799,2,1,0,78,7,9,22,0,0,0,0,0,0
52800,2,1,0,352,56,32,110,13,0,0,0,0,0
52801,0,1,292,59,7,8,18,0,292,49,23,91,12
52802,2,1,0,289,45,24,89,13,0,0,0,0,0
52803,0,1,229,59,7,8,18,0,229,38,15,70,12
52804,2,1,0,64,7,8,20,0,0,0,0,0,0
52805,2,1,0,42,7,6,16,0,0,0,0,0,0
52806,2,1,0,137,49,17,71,1,0,0,0,0,0
52807,0,1,79,57,7,8,18,0,79,42,8,52,0
52808,2,1,0,56,7,7,19,0,0,0,0,0,0
52809,2,1,0,68,6,8,17,0,0,0,0,0,0
52810,2,1,0,90,26,10,40,0,0,0,0,0,0
52811,2,1,0,80,26,9,38,0,0,0,0,0,0
52812,2,1,0,302,48,25,94,13,0,0,0,0,0
52813,0,1,243,58,7,8,18,0,243,41,16,75,12
52814,2,1,0,343,61,34,116,13,0,0,0,0,0
52815,0,1,284,58,7,8,18,0,284,54,25,97,12
52816,2,1,0,301,48,25,94,13,0,0,0,0,0
52817,0,1,242,58,7,8,18,0,242,41,16,75,12
52818,2,1,0,300,47,24,92,13,0,0,0,0,0
52819,0,1,241,58,7,8,18,0,241,40,15,73,12
52820,2,1,0,61,7,8,19,0,0,0,0,0,0
52821,2,1,0,83,6,11,20,0,0,0,0,0,0
52822,2,1,0,77,27,9,40,0,0,0,0,0,0
52823,2,1,0,39,7,7,16,0,0,0,0,0,0
52824,2,1,0,146,16,15,45,5,0,0,0,0,0
52825,0,1,88,57,7,8,18,0,88,9,6,26,4
52826,2,1,0,128,15,15,41,5,0,0,0,0,0
52827,0,1,70,57,7,8,18,0,70,8,6,22,4
52828,2,1,0,126,14,14,39,5,0,0,0,0,0
52829,0,1,68,57,7,8,18,0,68,7,5,20,4
52830,2,1,0,58,7,9,19,0,0,0,0,0,0
52831,2,1,0,154,20,21,55,5,0,0,0,0,0
52832,0,1,92,61,7,8,18,0,92,13,12,36,4
52833,2,1,0,132,12,17,37,5,0,0,0,0,0
52834,0,1,70,61,7,8,18,0,70,5,8,18,4
52835,2,1,0,122,8,13,29,5,0,0,0,0,0
52836,0,1,60,61,7,8,18,0,60,1,4,10,4
52837,2,1,0,72,8,9,21,1,0,0,0,0,0
52838,0,1,5,66,7,8,18,0,5,1,0,2,0
52839,2,1,0,60,6,8,17,0,0,0,0,0,0
52840,2,1,0,62,7,8,19,0,0,0,0,0,0
52841,2,1,0,84,9,11,24,1,0,0,0,0,0
52842,0,1,26,57,7,8,18,0,26,2,2,5,0
52843,2,1,0,92,7,9,21,1,0,0,0,0,0
52844,0,1,34,57,7,8,18,0,34,0,0,2,0
52845,2,1,0,52,7,7,18,0,0,0,0,0,0
52846,2,1,0,107,15,15,36,3,0,0,0,0,0
52847,0,1,50,56,7,8,18,0,50,8,6,17,2
52848,2,1,0,103,13,12,33,3,0,0,0,0,0
52849,0,1,46,56,7,8,18,0,46,6,3,14,2
52850,2,1,0,96,12,11,29,3,0,0,0,0,0
52851,0,1,39,56,7,8,18,0,39,5,2,10,2
52852,2,1,0,386,72,38,139,13,0,0,0,0,0
52853,0,1,326,59,7,8,18,0,326,65,29,120,12
52854,2,1,0,321,43,24,92,13,0,0,0,0,0
52855,0,1,261,59,7,8,18,0,261,36,15,73,12
52856,2,1,0,323,44,24,93,13,0,0,0,0,0
52857,0,1,263,59,7,8,18,0,263,37,15,74,12
52858,2,1,0,80,12,10,27,1,0,0,0,0,0
52859,0,1,22,57,7,8,18,0,22,5,1,8,0
52860,2,1,0,64,9,10,23,1,0,0,0,0,0
52861,0,1,6,57,7,8,18,0,6,2,1,4,0
52862,2,1,0,76,8,9,22,1,0,0,0,0,0
52863,0,1,18,57,7,8,18,0,18,1,0,3,0
52864,2,1,0,62,7,8,19,0,0,0,0,0,0
52865,2,1,0,50,7,8,18,0,0,0,0,0,0
52866,2,1,0,58,26,7,35,0,0,0,0,0,0
52867,2,1,0,54,25,6,34,0,0,0,0,0,0
52868,2,1,0,309,39,26,88,13,0,0,0,0,0
52869,0,1,250,58,7,8,18,0,250,32,17,69,12
52870,2,1,0,331,46,26,94,13,0,0,0,0,0
52871,0,1,272,58,7,8,18,0,272,39,17,75,12
52872,2,1,0,314,44,26,92,13,0,0,0,0,0
52873,0,1,255,58,7,8,18,0,255,37,17,73,12
52874,2,1,0,82,26,9,39,0,0,0,0,0,0
52875,2,1,0,42,7,6,16,0,0,0,0,0,0
52876,2,1,0,54,8,9,20,0,0,0,0,0,0
52877,2,1,0,34,6,5,14,0,0,0,0,0,0
52878,2,1,0,189,46,20,78,5,0,0,0,0,0
52879,0,1,131,57,7,8,18,0,131,39,11,59,4
52880,2,1,0,137,19,17,47,5,0,0,0,0,0
52881,0,1,79,57,7,8,18,0,79,12,8,28,4
52882,2,1,0,136,18,17,46,5,0,0,0,0,0
52883,0,1,78,57,7,8,18,0,78,11,8,27,4
52884,2,1,0,134,17,16,44,5,0,0,0,0,0
52885,0,1,76,57,7,8,18,0,76,10,7,25,4
52886,2,1,0,76,7,10,23,0,0,0,0,0,0
52887,2,1,0,128,10,14,32,5,0,0,0,0,0
52888,0,1,66,61,7,8,18,0,66,3,5,13,4
52889,2,1,0,126,14,13,35,5,0,0,0,0,0
52890,0,1,64,61,7,8,18,0,64,7,4,16,4
52891,2,1,0,49,6,7,16,0,0,0,0,0,0
52892,2,1,0,87,15,13,32,1,0,0,0,0,0
52893,0,1,20,66,7,8,18,0,20,8,4,13,0
52894,2,1,0,118,33,12,50,1,0,0,0,0,0
52895,0,1,51,66,7,8,18,0,51,26,3,31,0
52896,2,1,0,72,8,9,21,1,0,0,0,0,0
52897,0,1,5,66,7,8,18,0,5,1,0,2,0
52898,2,1,0,62,7,8,19,0,0,0,0,0,0
52899,2,1,0,92,7,9,21,1,0,0,0,0,0
52900,0,1,34,57,7,8,18,0,34,0,0,2,0
52901,2,1,0,42,6,6,15,0,0,0,0,0,0
52902,2,1,0,103,13,12,33,3,0,0,0,0,0
52903,0,1,46,56,7,8,18,0,46,6,3,14,2
52904,2,1,0,101,12,11,31,3,0,0,0,0,0
52905,0,1,44,56,7,8,18,0,44,5,2,12,2
52906,2,1,0,40,6,9,17,0,0,0,0,0,0
52907,2,1,0,49,6,7,16,0,0,0,0,0,0
52908,2,1,0,279,48,25,96,13,0,0,0,0,0
52909,0,1,219,59,7,8,18,0,219,41,16,77,12
52910,2,1,0,293,49,28,99,13,0,0,0,0,0
52911,0,1,233,59,7,8,18,0,233,42,19,80,12
52912,2,1,0,288,48,25,95,13,0,0,0,0,0
52913,0,1,228,59,7,8,18,0,228,41,16,76,12
52914,2,1,0,83,26,9,39,0,0,0,0,0,0
52915,2,1,0,128,19,17,47,1,0,0,0,0,0
52916,0,1,70,57,7,8,18,0,70,12,8,28,0
52917,2,1,0,76,8,9,22,1,0,0,0,0,0
52918,0,1,18,57,7,8,18,0,18,1,0,3,0
52919,2,1,0,171,12,23,40,1,0,0,0,0,0
52920,2,1,0,69,6,9,18,0,0,0,0,0,0
52921,2,1,0,58,6,8,17,0,0,0,0,0,0
52922,2,1,0,302,51,25,98,13,0,0,0,0,0
52923,0,1,243,58,7,8,18,0,243,44,16,79,12
52924,2,1,0,298,51,25,97,13,0,0,0,0,0
52925,0,1,239,58,7,8,18,0,239,44,16,78,12
52926,2,1,0,57,8,8,20,0,0,0,0,0,0
52927,2,1,0,48,7,8,17,0,0,0,0,0,0
52928,2,1,0,202,56,22,90,5,0,0,0,0,0
52929,0,1,144,57,7,8,18,0,144,49,13,71,4
52930,2,1,0,140,21,18,51,5,0,0,0,0,0
52931,0,1,82,57,7,8,18,0,82,14,9,32,4
52932,2,1,0,127,15,14,40,5,0,0,0,0,0
52933,0,1,69,57,7,8,18,0,69,8,5,21,4
52934,2,1,0,60,7,7,20,0,0,0,0,0,0
52935,2,1,0,124,13,14,35,5,0,0,0,0,0
52936,0,1,62,61,7,8,18,0,62,6,5,16,4
52937,2,1,0,127,11,16,35,5,0,0,0,0,0
52938,0,1,65,61,7,8,18,0,65,4,7,16,4
52939,2,1,0,72,8,9,21,1,0,0,0,0,0
52940,0,1,5,66,7,8,18,0,5,1,0,2,0
52941,2,1,0,82,26,9,39,0,0,0,0,0,0
52942,2,1,0,92,7,9,21,1,0,0,0,0,0
52943,0,1,34,57,7,8,18,0,34,0,0,2,0
52944,2,1,0,87,6,11,20,0,0,0,0,0,0
52945,2,1,0,98,13,12,31,3,0,0,0,0,0
52946,0,1,41,56,7,8,18,0,41,6,3,12,2
52947,2,1,0,103,13,12,33,3,0,0,0,0,0
52948,0,1,46,56,7,8,18,0,46,6,3,14,2
52949,2,1,0,96,12,11,29,3,0,0,0,0,0
52950,0,1,39,56,7,8,18,0,39,5,2,10,2
52951,2,1,0,57,7,9,19,0,0,0,0,0,0
52952,2,1,0,40,6,9,17,0,0,0,0,0,0
52953,2,1,0,293,45,26,93,13,0,0,0,0,0
52954,0,1,233,59,7,8,18,0,233,38,17,74,12
52955,2,1,0,289,44,25,90,13,0,0,0,0,0
52956,0,1,229,59,7,8,18,0,229,37,16,71,12
52957,2,1,0,139,36,23,68,1,0,0,0,0,0
52958,0,1,81,57,7,8,18,0,81,29,14,49,0
52959,2,1,0,107,23,19,52,1,0,0,0,0,0
52960,0,1,49,57,7,8,18,0,49,16,10,33,0
52961,2,1,0,76,8,9,22,1,0,0,0,0,0
52962,0,1,18,57,7,8,18,0,18,1,0,3,0
52963,2,1,0,54,6,8,17,0,0,0,0,0,0
52964,2,1,0,40,6,9,17,0,0,0,0,0,0
52965,2,1,0,316,34,29,86,13,0,0,0,0,0
52966,0,1,257,58,7,8,18,0,257,27,20,67,12
52967,2,1,0,336,50,28,101,13,0,0,0,0,0
52968,0,1,277,58,7,8,18,0,277,43,19,82,12
52969,2,1,0,330,49,28,100,13,0,0,0,0,0
52970,0,1,271,58,7,8,18,0,271,42,19,81,12
52971,2,1,0,54,6,8,17,0,0,0,0,0,0
52972,2,1,0,57,8,8,20,0,0,0,0,0,0
52973,2,1,0,43,6,6,15,0,0,0,0,0,0
52974,2,1,0,35,6,6,15,0,0,0,0,0,0
52975,2,1,0,141,19,17,48,5,0,0,0,0,0
52976,0,1,83,57,7,8,18,0,83,12,8,29,4
52977,2,1,0,135,17,17,45,5,0,0,0,0,0
52978,0,1,77,57,7,8,18,0,77,10,8,26,4
52979,2,1,0,133,16,16,43,5,0,0,0,0,0
52980,0,1,75,57,7,8,18,0,75,9,7,24,4
52981,2,1,0,118,9,14,31,5,0,0,0,0,0
52982,0,1,56,61,7,8,18,0,56,2,5,12,4
52983,2,1,0,117,8,13,29,5,0,0,0,0,0
52984,0,1,55,61,7,8,18,0,55,1,4,10,4
52985,2,1,0,65,7,8,19,0,0,0,0,0,0
52986,2,1,0,112,22,16,46,1,0,0,0,0,0
52987,0,1,45,66,7,8,18,0,45,15,7,27,0
52988,2,1,0,72,8,9,21,1,0,0,0,0,0
52989,0,1,5,66,7,8,18,0,5,1,0,2,0
52990,2,1,0,96,11,10,26,1,0,0,0,0,0
52991,0,1,38,57,7,8,18,0,38,4,1,7,0
52992,2,1,0,177,53,23,80,1,0,0,0,0,0
52993,0,1,119,57,7,8,18,0,119,46,14,61,0
52994,2,1,0,92,7,9,21,1,0,0,0,0,0
52995,0,1,34,57,7,8,18,0,34,0,0,2,0
52996,2,1,0,197,58,25,89,3,0,0,0,0,0
52997,0,1,140,56,7,8,18,0,140,51,16,70,2
52998,2,1,0,98,13,12,31,3,0,0,0,0,0
52999,0,1,41,56,7,8,18,0,41,6,3,12,2
53000,2,1,0,96,12,11,29,3,0,0,0,0,0
53001,0,1,39,56,7,8,18,0,39,5,2,10,2
53002,2,1,0,64,7,8,19,0,0,0,0,0,0
53003,2,1,0,332,49,28,103,13,0,0,0,0,0
53004,0,1,272,59,7,8,18,0,272,42,19,84,12
53005,2,1,0,333,50,28,104,13,0,0,0,0,0
53006,0,1,273,59,7,8,18,0,273,43,19,85,12
53007,2,1,0,133,42,19,65,1,0,0,0,0,0
53008,0,1,75,57,7,8,18,0,75,35,10,46,0
53009,2,1,0,76,8,9,22,1,0,0,0,0,0
53010,0,1,18,57,7,8,18,0,18,1,0,3,0
53011,2,1,0,46,7,8,17,0,0,0,0,0,0
53012,2,1,0,77,26,9,38,0,0,0,0,0,0
53013,2,1,0,60,7,7,20,0,0,0,0,0,0
53014,2,1,0,330,57,30,111,13,0,0,0,0,0
53015,0,1,271,58,7,8,18,0,271,50,21,92,12
53016,2,1,0,336,61,31,116,13,0,0,0,0,0
53017,0,1,277,58,7,8,18,0,277,54,22,97,12
53018,2,1,0,326,54,29,107,13,0,0,0,0,0
53019,0,1,267,58,7,8,18,0,267,47,20,88,12
53020,2,1,0,34,6,5,14,0,0,0,0,0,0
53021,2,1,0,77,27,9,40,0,0,0,0,0,0
53022,2,1,0,57,7,8,18,0,0,0,0,0,0
53023,2,1,0,87,7,9,23,0,0,0,0,0,0
53024,2,1,0,69,6,7,16,0,0,0,0,0,0
53025,2,1,0,68,7,10,23,0,0,0,0,0,0
53026,2,1,0,40,6,9,17,0,0,0,0,0,0
53027,2,1,0,146,24,19,56,5,0,0,0,0,0
53028,0,1,88,57,7,8,18,0,88,17,10,37,4
53029,2,1,0,129,16,15,42,5,0,0,0,0,0
53030,0,1,71,57,7,8,18,0,71,9,6,23,4
53031,2,1,0,58,26,7,35,0,0,0,0,0,0
53032,2,1,0,176,25,23,57,5,0,0,0,0,0
53033,0,1,114,61,7,8,18,0,114,18,14,38,4
53034,2,1,0,127,12,14,35,5,0,0,0,0,0
53035,0,1,65,61,7,8,18,0,65,5,5,16,4
53036,2,1,0,125,11,13,33,5,0,0,0,0,0
53037,0,1,63,61,7,8,18,0,63,4,4,14,4
53038,2,1,0,72,8,9,21,1,0,0,0,0,0
53039,0,1,5,66,7,8,18,0,5,1,0,2,0
53040,2,1,0,31,6,6,14,0,0,0,0,0,0
53041,2,1,0,42,7,6,16,0,0,0,0,0,0
53042,2,1,0,92,7,9,21,1,0,0,0,0,0
53043,0,1,34,57,7,8,18,0,34,0,0,2,0
53044,2,1,0,42,7,6,16,0,0,0,0,0,0
53045,2,1,0,82,7,10,24,0,0,0,0,0,0
53046,2,1,0,112,14,13,33,3,0,0,0,0,0
53047,0,1,55,56,7,8,18,0,55,7,4,14,2
53048,2,1,0,166,39,19,66,3,0,0,0,0,0
53049,0,1,109,56,7,8,18,0,109,32,10,47,2
53050,2,1,0,98,13,12,31,3,0,0,0,0,0
53051,0,1,41,56,7,8,18,0,41,6,3,12,2
53052,2,1,0,96,12,11,29,3,0,0,0,0,0
53053,0,1,39,56,7,8,18,0,39,5,2,10,2
53054,2,1,0,84,26,9,39,0,0,0,0,0,0
53055,2,1,0,350,63,33,124,13,0,0,0,0,0
53056,0,1,290,59,7,8,18,0,290,56,24,105,12
53057,2,1,0,349,64,28,115,13,0,0,0,0,0
53058,0,1,289,59,7,8,18,0,289,57,19,96,12
53059,2,1,0,311,49,24,96,13,0,0,0,0,0
53060,0,1,251,59,7,8,18,0,251,42,15,77,12
53061,2,1,0,305,48,23,93,13,0,0,0,0,0
53062,0,1,245,59,7,8,18,0,245,41,14,74,12
53063,2,1,0,76,8,9,22,1,0,0,0,0,0
53064,0,1,18,57,7,8,18,0,18,1,0,3,0
53065,2,1,0,70,7,9,20,0,0,0,0,0,0
53066,2,1,0,84,7,10,23,0,0,0,0,0,0
53067,2,1,0,59,6,8,17,0,0,0,0,0,0
53068,2,1,0,374,76,33,130,13,0,0,0,0,0
53069,0,1,315,58,7,8,18,0,315,69,24,111,12
53070,2,1,0,294,48,25,92,13,0,0,0,0,0
53071,0,1,235,58,7,8,18,0,235,41,16,73,12
53072,2,1,0,295,49,25,93,13,0,0,0,0,0
53073,0,1,236,58,7,8,18,0,236,42,16,74,12
53074,2,1,0,40,6,9,17,0,0,0,0,0,0
53075,2,1,0,58,7,9,19,0,0,0,0,0,0
53076,2,1,0,54,6,8,17,0,0,0,0,0,0
53077,2,1,0,67,26,8,36,0,0,0,0,0,0
53078,2,1,0,49,6,7,18,0,0,0,0,0,0
53079,2,1,0,60,7,8,19,0,0,0,0,0,0
53080,2,1,0,84,7,9,22,0,0,0,0,0,0
53081,2,1,0,188,44,19,75,5,0,0,0,0,0
53082,0,1,130,57,7,8,18,0,130,37,10,56,4
53083,2,1,0,132,15,15,41,5,0,0,0,0,0
53084,0,1,74,57,7,8,18,0,74,8,6,22,4
53085,2,1,0,130,14,14,39,5,0,0,0,0,0
53086,0,1,72,57,7,8,18,0,72,7,5,20,4
53087,2,1,0,149,20,18,49,5,0,0,0,0,0
53088,0,1,87,61,7,8,18,0,87,13,9,30,4
53089,2,1,0,129,9,14,31,5,0,0,0,0,0
53090,0,1,67,61,7,8,18,0,67,2,5,12,4
53091,2,1,0,128,9,13,31,5,0,0,0,0,0
53092,0,1,66,61,7,8,18,0,66,2,4,12,4
53093,2,1,0,122,21,19,44,1,0,0,0,0,0
53094,0,1,55,66,7,8,18,0,55,14,10,25,0
53095,2,1,0,72,8,9,21,1,0,0,0,0,0
53096,0,1,5,66,7,8,18,0,5,1,0,2,0
53097,2,1,0,54,25,6,34,0,0,0,0,0,0
53098,2,1,0,87,6,11,20,0,0,0,0,0,0
53099,2,1,0,113,18,14,39,1,0,0,0,0,0
53100,0,1,55,57,7,8,18,0,55,11,5,20,0
53101,2,1,0,92,7,9,21,1,0,0,0,0,0
53102,0,1,34,57,7,8,18,0,34,0,0,2,0
53103,1,0,38,56,7,8,18,0,38,5,2,10,2
53104,2,1,0,169,20,17,54,3,0,0,0,0,0
53105,0,1,112,56,7,8,18,0,112,13,8,35,2
53106,2,1,0,98,13,12,31,3,0,0,0,0,0
53107,0,1,41,56,7,8,18,0,41,6,3,12,2
53108,2,1,0,96,12,11,29,3,0,0,0,0,0
53109,0,1,39,56,7,8,18,0,39,5,2,10,2
53110,2,1,0,62,26,7,36,0,0,0,0,0,0
53111,2,1,0,79,7,10,23,0,0,0,0,0,0
53112,2,1,0,337,50,32,104,13,0,0,0,0,0
53113,0,1,277,59,7,8,18,0,277,43,23,85,12
53114,2,1,0,348,58,34,113,13,0,0,0,0,0
53115,0,1,288,59,7,8,18,0,288,51,25,94,12
53116,2,1,0,340,53,31,105,13,0,0,0,0,0
53117,0,1,280,59,7,8,18,0,280,46,22,86,12
53118,2,1,0,62,26,7,36,0,0,0,0,0,0
53119,2,1,0,92,10,11,26,1,0,0,0,0,0
53120,0,1,34,57,7,8,18,0,34,3,2,7,0
53121,2,1,0,145,48,29,85,1,0,0,0,0,0
53122,0,1,87,57,7,8,18,0,87,41,20,66,0
53123,2,1,0,76,8,9,22,1,0,0,0,0,0
53124,0,1,18,57,7,8,18,0,18,1,0,3,0
53125,2,1,0,49,7,7,17,0,0,0,0,0,0
53126,2,1,0,51,7,7,17,0,0,0,0,0,0
53127,1,0,270,58,7,8,18,0,270,42,16,81,12
53128,2,1,0,383,71,36,137,13,0,0,0,0,0
53129,0,1,324,58,7,8,18,0,324,64,27,118,12
53130,2,1,0,403,76,33,137,13,0,0,0,0,0
53131,0,1,344,58,7,8,18,0,344,69,24,118,12
53132,2,1,0,341,49,26,102,13,0,0,0,0,0
53133,0,1,282,58,7,8,18,0,282,42,17,83,12
53134,2,1,0,75,7,9,22,0,0,0,0,0,0
53135,2,1,0,56,7,7,19,0,0,0,0,0,0
53136,2,1,0,64,6,8,17,0,0,0,0,0,0
53137,2,1,0,66,7,9,21,0,0,0,0,0,0
53138,2,1,0,39,6,6,15,0,0,0,0,0,0
53139,1,0,67,57,7,8,18,0,67,7,5,20,4
53140,2,1,0,145,23,19,55,5,0,0,0,0,0
53141,0,1,87,57,7,8,18,0,87,16,10,36,4
53142,2,1,0,128,15,15,41,5,0,0,0,0,0
53143,0,1,70,57,7,8,18,0,70,8,6,22,4
53144,2,1,0,126,14,14,39,5,0,0,0,0,0
53145,0,1,68,57,7,8,18,0,68,7,5,20,4
53146,2,1,0,78,6,11,20,0,0,0,0,0,0
53147,2,1,0,133,18,16,42,5,0,0,0,0,0
53148,0,1,71,61,7,8,18,0,71,11,7,23,4
53149,2,1,0,126,14,13,35,5,0,0,0,0,0
53150,0,1,64,61,7,8,18,0,64,7,4,16,4
53151,2,1,0,87,15,13,32,1,0,0,0,0,0
53152,0,1,20,66,7,8,18,0,20,8,4,13,0
53153,2,1,0,150,34,17,57,1,0,0,0,0,0
53154,0,1,83,66,7,8,18,0,83,27,8,38,0
53155,2,1,0,72,8,9,21,1,0,0,0,0,0
53156,0,1,5,66,7,8,18,0,5,1,0,2,0
53157,2,1,0,175,47,29,85,1,0,0,0,0,0
53158,0,1,117,57,7,8,18,0,117,40,20,66,0
53159,2,1,0,92,7,9,21,1,0,0,0,0,0
53160,0,1,34,57,7,8,18,0,34,0,0,2,0
53161,2,1,0,85,26,9,40,0,0,0,0,0,0
53162,2,1,0,180,39,19,68,3,0,0,0,0,0
53163,0,1,123,56,7,8,18,0,123,32,10,49,2
53164,2,1,0,98,13,12,31,3,0,0,0,0,0
53165,0,1,41,56,7,8,18,0,41,6,3,12,2
53166,2,1,0,101,12,11,31,3,0,0,0,0,0
53167,0,1,44,56,7,8,18,0,44,5,2,12,2
53168,2,1,0,34,6,5,14,0,0,0,0,0,0
53169,2,1,0,79,7,10,23,0,0,0,0,0,0
53170,2,1,0,312,43,23,89,13,0,0,0,0,0
53171,0,1,252,59,7,8,18,0,252,36,14,70,12
53172,2,1,0,313,44,23,90,13,0,0,0,0,0
53173,0,1,253,59,7,8,18,0,253,37,14,71,12
53174,2,1,0,131,37,13,56,1,0,0,0,0,0
53175,0,1,73,57,7,8,18,0,73,30,4,37,0
53176,2,1,0,122,40,14,59,1,0,0,0,0,0
53177,0,1,64,57,7,8,18,0,64,33,5,40,0
53178,2,1,0,76,8,9,22,1,0,0,0,0,0
53179,0,1,18,57,7,8,18,0,18,1,0,3,0
53180,2,1,0,42,7,6,16,0,0,0,0,0,0
53181,2,1,0,56,7,7,19,0,0,0,0,0,0
53182,2,1,0,62,26,7,36,0,0,0,0,0,0
53183,2,1,0,43,6,6,15,0,0,0,0,0,0
53184,2,1,0,313,45,26,94,13,0,0,0,0,0
53185,0,1,254,58,7,8,18,0,254,38,17,75,12
53186,2,1,0,71,7,9,21,0,0,0,0,0,0
53187,2,1,0,87,6,11,20,0,0,0,0,0,0
53188,2,1,0,60,6,7,17,0,0,0,0,0,0
53189,2,1,0,42,7,6,16,0,0,0,0,0,0
53190,2,1,0,60,7,7,20,0,0,0,0,0,0
53191,2,1,0,45,6,7,16,0,0,0,0,0,0
53192,2,1,0,293,41,32,93,5,0,0,0,0,0
53193,0,1,235,57,7,8,18,0,235,34,23,74,4
53194,2,1,0,129,16,15,42,5,0,0,0,0,0
53195,0,1,71,57,7,8,18,0,71,9,6,23,4
53196,2,1,0,127,15,14,40,5,0,0,0,0,0
53197,0,1,69,57,7,8,18,0,69,8,5,21,4
53198,2,1,0,125,11,14,33,5,0,0,0,0,0
53199,0,1,63,61,7,8,18,0,63,4,5,14,4
53200,2,1,0,123,10,13,31,5,0,0,0,0,0
53201,0,1,61,61,7,8,18,0,61,3,4,12,4
53202,1,0,4,66,7,8,18,0,4,1,0,2,0
53203,2,1,0,134,35,23,66,1,0,0,0,0,0
53204,0,1,67,66,7,8,18,0,67,28,14,47,0
53205,2,1,0,72,8,9,21,1,0,0,0,0,0
53206,0,1,5,66,7,8,18,0,5,1,0,2,0
53207,2,1,0,90,26,9,39,0,0,0,0,0,0
53208,2,1,0,175,47,29,85,1,0,0,0,0,0
53209,0,1,117,57,7,8,18,0,117,40,20,66,0
53210,2,1,0,92,7,9,21,1,0,0,0,0,0
53211,0,1,34,57,7,8,18,0,34,0,0,2,0
53212,2,1,0,84,26,10,40,0,0,0,0,0,0
53213,2,1,0,170,52,19,78,3,0,0,0,0,0
53214,0,1,113,56,7,8,18,0,113,45,10,59,2
53215,2,1,0,102,12,12,32,3,0,0,0,0,0
53216,0,1,45,56,7,8,18,0,45,5,3,13,2
53217,2,1,0,95,11,11,28,3,0,0,0,0,0
53218,0,1,38,56,7,8,18,0,38,4,2,9,2
53219,2,1,0,352,65,29,116,13,0,0,0,0,0
53220,0,1,292,59,7,8,18,0,292,58,20,97,12
53221,2,1,0,315,49,25,96,13,0,0,0,0,0
53222,0,1,255,59,7,8,18,0,255,42,16,77,12
53223,2,1,0,308,49,24,94,13,0,0,0,0,0
53224,0,1,248,59,7,8,18,0,248,42,15,75,12
53225,2,1,0,639,401,118,526,1,0,0,0,0,0
53226,0,1,581,57,7,8,18,0,581,394,109,507,0
53227,2,1,0,127,23,20,57,1,0,0,0,0,0
